entity_id,name,role,department,person_id,room_id,timestamp,hour,day,weekday,next_room
E104651,Neha Mehta,student,Admin,S77350,AUD_5,2025-09-02 15:51:00,15,2,1,LAB_305
E104651,Neha Mehta,student,Admin,S77350,LAB_305,2025-09-10 21:44:00,21,10,2,LAB_305
E104651,Neha Mehta,student,Admin,S77350,LAB_305,2025-09-11 00:32:00,0,11,3,LIB_3
E101148,Aarav Iyer,student,ECE,S77353,AUD_2,2025-09-03 02:20:00,2,3,2,LAB_305
E101148,Aarav Iyer,student,ECE,S77353,LAB_305,2025-09-07 11:36:59,11,7,6,ADMIN_1
E101148,Aarav Iyer,student,ECE,S77353,ADMIN_1,2025-09-14 20:26:00,20,14,6,AUD_1
E101148,Aarav Iyer,student,ECE,S77353,AUD_1,2025-09-14 21:37:00,21,14,6,AUD_1
E101148,Aarav Iyer,student,ECE,S77353,AUD_1,2025-09-15 00:21:00,0,15,0,LAB_305
E101148,Aarav Iyer,student,ECE,S77353,LAB_305,2025-09-16 16:56:38,16,16,1,ENG
E100476,Ananya Iyer,student,EEE,S77425,LIB_ENT,2025-08-31 16:57:27,16,31,6,AUD_5
E100476,Ananya Iyer,student,EEE,S77425,AUD_5,2025-09-10 09:21:00,9,10,2,AUD_2
E100476,Ananya Iyer,student,EEE,S77425,AUD_2,2025-09-10 11:08:00,11,10,2,CAF
E100476,Ananya Iyer,student,EEE,S77425,CAF,2025-09-15 17:06:00,17,15,0,AUD_3
E100476,Ananya Iyer,student,EEE,S77425,AUD_3,2025-09-16 02:04:00,2,16,1,LAB_305
E100476,Ananya Iyer,student,EEE,S77425,LAB_305,2025-09-17 15:08:00,15,17,2,LAB_305
E100476,Ananya Iyer,student,EEE,S77425,LAB_305,2025-09-17 15:47:00,15,17,2,GYM
E102036,Ananya Singh,student,Chemistry,S77427,LAB_305,2025-08-27 02:10:57,2,27,2,LIB_3
E102036,Ananya Singh,student,Chemistry,S77427,LIB_3,2025-09-05 19:30:00,19,5,4,SEM_01
E102036,Ananya Singh,student,Chemistry,S77427,SEM_01,2025-09-18 06:19:00,6,18,3,SEM_01
E106110,Divya Patel,student,Physics,S77449,LAB_101,2025-08-28 19:20:00,19,28,3,LAB_101
E106110,Divya Patel,student,Physics,S77449,LAB_101,2025-08-28 21:25:00,21,28,3,HOSTEL_4
E106110,Divya Patel,student,Physics,S77449,HOSTEL_4,2025-09-02 17:08:00,17,2,1,CAF
E106110,Divya Patel,student,Physics,S77449,CAF,2025-09-06 22:23:00,22,6,5,ADMIN_3
E106110,Divya Patel,student,Physics,S77449,ADMIN_3,2025-09-14 07:07:52,7,14,6,CAF
E106110,Divya Patel,student,Physics,S77449,CAF,2025-09-14 18:36:25,18,14,6,AUD_3
E106110,Divya Patel,student,Physics,S77449,AUD_3,2025-09-17 19:58:00,19,17,2,ADMIN_3
E106110,Divya Patel,student,Physics,S77449,ADMIN_3,2025-09-19 00:32:41,0,19,4,CAF
E105662,Priya Rao,student,Maths,S77454,LAB_305,2025-09-02 05:23:00,5,2,1,LAB_305
E105662,Priya Rao,student,Maths,S77454,LAB_305,2025-09-02 05:53:00,5,2,1,LAB_101
E105662,Priya Rao,student,Maths,S77454,LAB_101,2025-09-03 13:02:21,13,3,2,CAF
E105662,Priya Rao,student,Maths,S77454,CAF,2025-09-07 15:59:17,15,7,6,LIB_5
E105662,Priya Rao,student,Maths,S77454,LIB_5,2025-09-15 12:01:04,12,15,0,LIB_4
E105662,Priya Rao,student,Maths,S77454,LIB_4,2025-09-18 03:48:11,3,18,3,LAB_101
E105662,Priya Rao,student,Maths,S77454,LAB_101,2025-09-21 01:04:15,1,21,6,LAB_102
E105662,Priya Rao,student,Maths,S77454,LAB_102,2025-09-21 10:28:00,10,21,6,LAB_102
E105662,Priya Rao,student,Maths,S77454,LAB_102,2025-09-21 13:16:00,13,21,6,CAF
E104156,Siddharth Desai,student,BIO,S77543,LAB_305,2025-08-29 12:36:00,12,29,4,LAB_305
E104156,Siddharth Desai,student,BIO,S77543,LAB_305,2025-08-29 14:36:00,14,29,4,ROOM_A1
E104156,Siddharth Desai,student,BIO,S77543,ROOM_A1,2025-09-01 06:00:00,6,1,0,ROOM_A1
E104156,Siddharth Desai,student,BIO,S77543,ROOM_A1,2025-09-01 06:52:00,6,1,0,LAB_305
E104156,Siddharth Desai,student,BIO,S77543,LAB_305,2025-09-08 21:51:00,21,8,0,AUD_3
E104156,Siddharth Desai,student,BIO,S77543,AUD_3,2025-09-12 08:21:00,8,12,4,ENG
E106701,Sana Patel,student,Chemistry,S77576,LIB_5,2025-09-01 07:10:00,7,1,0,LAB_102
E106701,Sana Patel,student,Chemistry,S77576,LAB_102,2025-09-15 14:35:00,14,15,0,LAB_102
E106701,Sana Patel,student,Chemistry,S77576,LAB_102,2025-09-15 15:34:00,15,15,0,ENG
E102823,Ishaan Gupta,student,CIVIL,S77589,HOSTEL_4,2025-08-28 08:28:00,8,28,3,LAB_305
E102823,Ishaan Gupta,student,CIVIL,S77589,LAB_305,2025-09-02 09:04:21,9,2,1,ROOM_A1
E102823,Ishaan Gupta,student,CIVIL,S77589,ROOM_A1,2025-09-12 10:26:00,10,12,4,ROOM_A1
E102823,Ishaan Gupta,student,CIVIL,S77589,ROOM_A1,2025-09-12 12:37:00,12,12,4,GYM
E102823,Ishaan Gupta,student,CIVIL,S77589,GYM,2025-09-14 12:07:53,12,14,6,LIB_1
E102823,Ishaan Gupta,student,CIVIL,S77589,LIB_1,2025-09-23 15:26:07,15,23,1,SEM_01
E102823,Ishaan Gupta,student,CIVIL,S77589,SEM_01,2025-09-25 14:04:00,14,25,3,ADMIN_1
E102823,Ishaan Gupta,student,CIVIL,S77589,ADMIN_1,2025-09-25 14:28:00,14,25,3,SEM_01
E106810,Aarav Gupta,student,Admin,S77608,LIB_5,2025-08-28 15:49:05,15,28,3,LIB_2
E106810,Aarav Gupta,student,Admin,S77608,LIB_2,2025-09-10 07:58:00,7,10,2,LAB_5
E106810,Aarav Gupta,student,Admin,S77608,LAB_5,2025-09-14 06:25:00,6,14,6,LAB_305
E106810,Aarav Gupta,student,Admin,S77608,LAB_305,2025-09-16 14:45:00,14,16,1,LAB_305
E103718,Sana Rao,student,CSE,S77653,HOSTEL_5,2025-08-30 04:54:00,4,30,5,LAB_5
E103718,Sana Rao,student,CSE,S77653,LAB_5,2025-09-07 14:16:00,14,7,6,LIB_3
E103718,Sana Rao,student,CSE,S77653,LIB_3,2025-09-10 19:29:00,19,10,2,SEM_01
E103718,Sana Rao,student,CSE,S77653,SEM_01,2025-09-13 15:02:00,15,13,5,SEM_01
E103718,Sana Rao,student,CSE,S77653,SEM_01,2025-09-13 17:05:00,17,13,5,LAB_102
E103718,Sana Rao,student,CSE,S77653,LAB_102,2025-09-23 02:44:00,2,23,1,LAB_102
E105920,Ishaan Iyer,student,CIVIL,S77660,LAB_3,2025-08-28 05:11:00,5,28,3,LAB_305
E105920,Ishaan Iyer,student,CIVIL,S77660,LAB_305,2025-09-09 15:31:00,15,9,1,LAB_305
E105920,Ishaan Iyer,student,CIVIL,S77660,LAB_305,2025-09-09 16:39:00,16,9,1,LIB_5
E105920,Ishaan Iyer,student,CIVIL,S77660,LIB_5,2025-09-11 11:33:10,11,11,3,LIB_ENT
E105920,Ishaan Iyer,student,CIVIL,S77660,LIB_ENT,2025-09-16 07:48:25,7,16,1,LIB_2
E105920,Ishaan Iyer,student,CIVIL,S77660,LIB_2,2025-09-24 08:22:39,8,24,2,LAB_305
E105920,Ishaan Iyer,student,CIVIL,S77660,LAB_305,2025-09-24 19:35:00,19,24,2,LAB_305
E104121,Karan Malhotra,student,MECH,S77667,SEM_01,2025-08-28 19:54:00,19,28,3,SEM_01
E104121,Karan Malhotra,student,MECH,S77667,SEM_01,2025-08-28 21:04:00,21,28,3,LAB_102
E104121,Karan Malhotra,student,MECH,S77667,LAB_102,2025-08-31 18:42:00,18,31,6,LAB_102
E104121,Karan Malhotra,student,MECH,S77667,LAB_102,2025-08-31 21:04:00,21,31,6,LIB_2
E104121,Karan Malhotra,student,MECH,S77667,LIB_2,2025-09-11 05:57:37,5,11,3,HOSTEL_4
E104496,Sana Mehta,student,Physics,S77675,LIB_3,2025-08-27 10:52:05,10,27,2,CAF
E104496,Sana Mehta,student,Physics,S77675,CAF,2025-09-05 13:23:00,13,5,4,AUD_2
E104496,Sana Mehta,student,Physics,S77675,AUD_2,2025-09-23 22:24:00,22,23,1,AUD_2
E104764,Siddharth Malhotra,student,Physics,S77678,CAF,2025-09-06 08:21:00,8,6,5,ADMIN_4
E104764,Siddharth Malhotra,student,Physics,S77678,ADMIN_4,2025-09-16 04:42:00,4,16,1,CAF
E100747,Ishaan Iyer,student,CIVIL,S77681,CAF,2025-08-30 14:56:00,14,30,5,LAB_101
E100747,Ishaan Iyer,student,CIVIL,S77681,LAB_101,2025-09-07 10:01:56,10,7,6,LIB_2
E100747,Ishaan Iyer,student,CIVIL,S77681,LIB_2,2025-09-12 06:54:00,6,12,4,LIB_ENT
E100747,Ishaan Iyer,student,CIVIL,S77681,LIB_ENT,2025-09-24 23:14:13,23,24,2,CAF
E102246,Neha Sharma,student,Admin,S77698,LIB_ENT,2025-09-02 12:36:11,12,2,1,LIB_3
E102246,Neha Sharma,student,Admin,S77698,LIB_3,2025-09-02 15:41:09,15,2,1,AUD_1
E102246,Neha Sharma,student,Admin,S77698,AUD_1,2025-09-04 07:00:00,7,4,3,AUD_1
E102246,Neha Sharma,student,Admin,S77698,AUD_1,2025-09-04 09:21:00,9,4,3,LAB_101
E102246,Neha Sharma,student,Admin,S77698,LAB_101,2025-09-06 12:26:22,12,6,5,LIB_ENT
E102246,Neha Sharma,student,Admin,S77698,LIB_ENT,2025-09-07 09:14:02,9,7,6,LIB_1
E102246,Neha Sharma,student,Admin,S77698,LIB_1,2025-09-08 19:32:54,19,8,0,LAB_102
E102246,Neha Sharma,student,Admin,S77698,LAB_102,2025-09-11 15:29:00,15,11,3,LAB_102
E102246,Neha Sharma,student,Admin,S77698,LAB_102,2025-09-11 17:14:00,17,11,3,HOSTEL_1
E102246,Neha Sharma,student,Admin,S77698,HOSTEL_1,2025-09-16 00:38:03,0,16,1,CAF
E102246,Neha Sharma,student,Admin,S77698,CAF,2025-09-16 20:45:33,20,16,1,LAB_305
E104226,Sana Malhotra,student,CIVIL,S77708,AUD_3,2025-09-03 08:04:00,8,3,2,CAF
E104226,Sana Malhotra,student,CIVIL,S77708,CAF,2025-09-03 10:57:25,10,3,2,HOSTEL_2
E104226,Sana Malhotra,student,CIVIL,S77708,HOSTEL_2,2025-09-07 17:22:00,17,7,6,ENG
E104226,Sana Malhotra,student,CIVIL,S77708,ENG,2025-09-10 01:02:00,1,10,2,ADMIN_5
E104226,Sana Malhotra,student,CIVIL,S77708,ADMIN_5,2025-09-11 07:33:00,7,11,3,AUD_4
E104226,Sana Malhotra,student,CIVIL,S77708,AUD_4,2025-09-20 01:32:24,1,20,5,ENG
E100833,Siddharth Rao,student,CIVIL,S77713,ADMIN_2,2025-09-05 03:38:00,3,5,4,AUD_5
E100833,Siddharth Rao,student,CIVIL,S77713,AUD_5,2025-09-09 19:33:24,19,9,1,HOSTEL_4
E100833,Siddharth Rao,student,CIVIL,S77713,HOSTEL_4,2025-09-13 22:14:00,22,13,5,HOSTEL_2
E100833,Siddharth Rao,student,CIVIL,S77713,HOSTEL_2,2025-09-17 11:03:00,11,17,2,ADMIN_2
E106988,Ishaan Rao,student,Admin,S77735,LIB_5,2025-08-29 03:45:07,3,29,4,LIB_ENT
E106988,Ishaan Rao,student,Admin,S77735,LIB_ENT,2025-08-29 05:44:05,5,29,4,SEM_01
E106988,Ishaan Rao,student,Admin,S77735,SEM_01,2025-08-31 13:17:00,13,31,6,SEM_01
E106988,Ishaan Rao,student,Admin,S77735,SEM_01,2025-08-31 14:09:00,14,31,6,LIB_ENT
E106988,Ishaan Rao,student,Admin,S77735,LIB_ENT,2025-09-02 03:46:06,3,2,1,HOSTEL_1
E103054,Karan Kumar,student,CSE,S77744,LAB_101,2025-09-03 04:20:00,4,3,2,LAB_101
E103054,Karan Kumar,student,CSE,S77744,LAB_101,2025-09-03 07:14:00,7,3,2,LIB_4
E103054,Karan Kumar,student,CSE,S77744,LIB_4,2025-09-17 00:48:54,0,17,2,ROOM_A1
E103054,Karan Kumar,student,CSE,S77744,ROOM_A1,2025-09-20 12:55:00,12,20,5,ROOM_A1
E103054,Karan Kumar,student,CSE,S77744,ROOM_A1,2025-09-20 14:58:00,14,20,5,HOSTEL_1
E101257,Siddharth Iyer,student,EEE,S77760,ADMIN_1,2025-08-27 15:57:00,15,27,2,ROOM_A1
E101257,Siddharth Iyer,student,EEE,S77760,ROOM_A1,2025-08-31 01:41:00,1,31,6,ROOM_A1
E101257,Siddharth Iyer,student,EEE,S77760,ROOM_A1,2025-08-31 02:14:00,2,31,6,CAF
E101257,Siddharth Iyer,student,EEE,S77760,CAF,2025-09-16 22:29:00,22,16,1,LAB_101
E101257,Siddharth Iyer,student,EEE,S77760,LAB_101,2025-09-17 18:26:00,18,17,2,LAB_101
E101257,Siddharth Iyer,student,EEE,S77760,LAB_101,2025-09-17 21:15:00,21,17,2,AUD_4
E101257,Siddharth Iyer,student,EEE,S77760,AUD_4,2025-09-23 16:09:00,16,23,1,AUD_1
E102649,Sana Patel,student,CSE,S77763,ROOM_A1,2025-08-28 22:08:00,22,28,3,ROOM_A1
E102649,Sana Patel,student,CSE,S77763,ROOM_A1,2025-08-29 01:03:00,1,29,4,GYM
E102649,Sana Patel,student,CSE,S77763,GYM,2025-09-13 21:39:00,21,13,5,AUD_5
E102649,Sana Patel,student,CSE,S77763,AUD_5,2025-09-13 22:42:26,22,13,5,LIB_5
E102649,Sana Patel,student,CSE,S77763,LIB_5,2025-09-18 21:28:24,21,18,3,AUD_3
E102649,Sana Patel,student,CSE,S77763,AUD_3,2025-09-19 21:51:11,21,19,4,ROOM_A1
E102649,Sana Patel,student,CSE,S77763,ROOM_A1,2025-09-22 15:23:00,15,22,0,ROOM_A1
E102649,Sana Patel,student,CSE,S77763,ROOM_A1,2025-09-22 17:23:00,17,22,0,ADMIN_4
E104929,Rohan Kumar,student,CIVIL,S77810,ADMIN_4,2025-09-01 00:41:00,0,1,0,ADMIN_3
E104929,Rohan Kumar,student,CIVIL,S77810,ADMIN_3,2025-09-16 09:40:00,9,16,1,LAB_305
E104929,Rohan Kumar,student,CIVIL,S77810,LAB_305,2025-09-17 18:13:00,18,17,2,LAB_305
E104929,Rohan Kumar,student,CIVIL,S77810,LAB_305,2025-09-17 20:13:00,20,17,2,AUD_2
E104929,Rohan Kumar,student,CIVIL,S77810,AUD_2,2025-09-25 07:17:00,7,25,3,AUD_3
E101413,Sana Patel,student,CSE,S77853,AUD_5,2025-08-27 22:21:00,22,27,2,LIB_ENT
E101413,Sana Patel,student,CSE,S77853,LIB_ENT,2025-08-31 19:41:16,19,31,6,SEM_01
E101413,Sana Patel,student,CSE,S77853,SEM_01,2025-08-31 23:11:00,23,31,6,SEM_01
E101413,Sana Patel,student,CSE,S77853,SEM_01,2025-09-01 01:14:00,1,1,0,LAB_101
E101413,Sana Patel,student,CSE,S77853,LAB_101,2025-09-06 05:11:00,5,6,5,LAB_101
E101413,Sana Patel,student,CSE,S77853,LAB_101,2025-09-06 07:55:00,7,6,5,AUD_4
E101413,Sana Patel,student,CSE,S77853,AUD_4,2025-09-10 02:48:00,2,10,2,AUD_2
E101413,Sana Patel,student,CSE,S77853,AUD_2,2025-09-10 04:26:00,4,10,2,ENG
E101413,Sana Patel,student,CSE,S77853,ENG,2025-09-10 08:31:00,8,10,2,LIB_2
E101413,Sana Patel,student,CSE,S77853,LIB_2,2025-09-13 02:57:25,2,13,5,LAB_305
E100743,Siddharth Patel,student,CIVIL,S77880,CAF,2025-08-30 11:38:12,11,30,5,LAB_102
E100743,Siddharth Patel,student,CIVIL,S77880,LAB_102,2025-09-20 22:57:00,22,20,5,LAB_102
E102801,Rohan Singh,student,ECE,S77889,LIB_4,2025-09-08 12:20:36,12,8,0,LIB_5
E102801,Rohan Singh,student,ECE,S77889,LIB_5,2025-09-11 08:43:26,8,11,3,ADMIN_2
E103614,Sana Patel,student,MECH,S77936,GYM,2025-08-29 02:19:00,2,29,4,CAF
E103614,Sana Patel,student,MECH,S77936,CAF,2025-08-29 14:18:00,14,29,4,LIB_2
E103614,Sana Patel,student,MECH,S77936,LIB_2,2025-09-09 10:02:35,10,9,1,ADMIN_3
E103614,Sana Patel,student,MECH,S77936,ADMIN_3,2025-09-14 03:43:00,3,14,6,HOSTEL_2
E105887,Divya Malhotra,student,CIVIL,S77943,LIB_3,2025-08-31 02:34:42,2,31,6,LIB_ENT
E105887,Divya Malhotra,student,CIVIL,S77943,LIB_ENT,2025-09-13 05:38:52,5,13,5,HOSTEL_3
E105887,Divya Malhotra,student,CIVIL,S77943,HOSTEL_3,2025-09-13 21:05:00,21,13,5,AUD_1
E105887,Divya Malhotra,student,CIVIL,S77943,AUD_1,2025-09-18 20:51:10,20,18,3,LAB_101
E105471,Aarav Desai,student,EEE,S77955,LAB_101,2025-09-03 19:39:24,19,3,2,GYM
E105471,Aarav Desai,student,EEE,S77955,GYM,2025-09-09 09:22:53,9,9,1,LIB_2
E101524,Karan Desai,student,ECE,S77965,AUD_3,2025-08-27 00:18:19,0,27,2,AUD_5
E101524,Karan Desai,student,ECE,S77965,AUD_5,2025-08-27 10:51:13,10,27,2,LIB_5
E101524,Karan Desai,student,ECE,S77965,LIB_5,2025-08-27 22:37:06,22,27,2,GYM
E101524,Karan Desai,student,ECE,S77965,GYM,2025-08-28 20:28:00,20,28,3,GYM
E101524,Karan Desai,student,ECE,S77965,GYM,2025-08-28 22:09:00,22,28,3,LAB_305
E101524,Karan Desai,student,ECE,S77965,LAB_305,2025-09-07 16:30:13,16,7,6,LIB_5
E101524,Karan Desai,student,ECE,S77965,LIB_5,2025-09-07 16:36:56,16,7,6,CAF
E101524,Karan Desai,student,ECE,S77965,CAF,2025-09-12 23:03:00,23,12,4,LIB_1
E104221,Ananya Gupta,student,Physics,S77969,CAF,2025-09-03 09:13:00,9,3,2,LAB_305
E104221,Ananya Gupta,student,Physics,S77969,LAB_305,2025-09-06 16:12:00,16,6,5,LAB_305
E104221,Ananya Gupta,student,Physics,S77969,LAB_305,2025-09-06 18:26:00,18,6,5,LIB_4
E103012,Siddharth Kumar,student,Chemistry,S77977,CAF,2025-08-31 08:23:00,8,31,6,LAB_1
E103012,Siddharth Kumar,student,Chemistry,S77977,LAB_1,2025-09-04 06:25:00,6,4,3,ADMIN_5
E103012,Siddharth Kumar,student,Chemistry,S77977,ADMIN_5,2025-09-22 15:20:00,15,22,0,GYM
E103012,Siddharth Kumar,student,Chemistry,S77977,GYM,2025-09-24 04:19:53,4,24,2,ADMIN_2
E105187,Neha Sharma,student,BIO,S77981,CAF,2025-09-07 06:03:00,6,7,6,LIB_4
E105187,Neha Sharma,student,BIO,S77981,LIB_4,2025-09-10 01:42:07,1,10,2,LIB_ENT
E105187,Neha Sharma,student,BIO,S77981,LIB_ENT,2025-09-11 20:28:19,20,11,3,SEM_01
E105187,Neha Sharma,student,BIO,S77981,SEM_01,2025-09-12 18:22:00,18,12,4,SEM_01
E105187,Neha Sharma,student,BIO,S77981,SEM_01,2025-09-12 20:50:00,20,12,4,ROOM_A1
E105187,Neha Sharma,student,BIO,S77981,ROOM_A1,2025-09-19 05:19:00,5,19,4,ROOM_A1
E105187,Neha Sharma,student,BIO,S77981,ROOM_A1,2025-09-19 06:09:00,6,19,4,LAB_305
E105187,Neha Sharma,student,BIO,S77981,LAB_305,2025-09-20 23:27:00,23,20,5,LAB_305
E103716,Aarav Mehta,student,Maths,S78025,LIB_5,2025-08-29 08:45:58,8,29,4,GYM
E103716,Aarav Mehta,student,Maths,S78025,GYM,2025-08-30 00:40:25,0,30,5,CAF
E103716,Aarav Mehta,student,Maths,S78025,CAF,2025-09-02 23:30:07,23,2,1,LAB_305
E103716,Aarav Mehta,student,Maths,S78025,LAB_305,2025-09-03 11:38:00,11,3,2,LAB_305
E103716,Aarav Mehta,student,Maths,S78025,LAB_305,2025-09-04 16:52:51,16,4,3,GYM
E103716,Aarav Mehta,student,Maths,S78025,GYM,2025-09-05 18:11:41,18,5,4,AUD_3
E103716,Aarav Mehta,student,Maths,S78025,AUD_3,2025-09-11 07:06:00,7,11,3,ROOM_A2
E103716,Aarav Mehta,student,Maths,S78025,ROOM_A2,2025-09-24 14:06:00,14,24,2,ROOM_A2
E100663,Sana Malhotra,student,BIO,S78039,LIB_ENT,2025-08-30 10:25:23,10,30,5,LIB_5
E100663,Sana Malhotra,student,BIO,S78039,LIB_5,2025-08-31 09:34:13,9,31,6,SEM_01
E100663,Sana Malhotra,student,BIO,S78039,SEM_01,2025-09-10 22:28:00,22,10,2,SEM_01
E100663,Sana Malhotra,student,BIO,S78039,SEM_01,2025-09-11 01:09:00,1,11,3,LAB_101
E100663,Sana Malhotra,student,BIO,S78039,LAB_101,2025-09-12 14:39:00,14,12,4,GYM
E100663,Sana Malhotra,student,BIO,S78039,GYM,2025-09-16 19:47:00,19,16,1,LIB_5
E102857,Karan Desai,student,CSE,S78070,ADMIN_4,2025-08-27 11:28:00,11,27,2,AUD_5
E102857,Karan Desai,student,CSE,S78070,AUD_5,2025-08-27 18:27:21,18,27,2,LAB_101
E102857,Karan Desai,student,CSE,S78070,LAB_101,2025-08-30 03:27:00,3,30,5,LAB_101
E102857,Karan Desai,student,CSE,S78070,LAB_101,2025-08-31 02:34:00,2,31,6,LAB_101
E102857,Karan Desai,student,CSE,S78070,LAB_101,2025-08-31 04:30:00,4,31,6,SEM_01
E102857,Karan Desai,student,CSE,S78070,SEM_01,2025-09-10 02:05:00,2,10,2,SEM_01
E102857,Karan Desai,student,CSE,S78070,SEM_01,2025-09-10 05:04:00,5,10,2,LAB_305
E102857,Karan Desai,student,CSE,S78070,LAB_305,2025-09-13 20:16:42,20,13,5,LIB_ENT
E102857,Karan Desai,student,CSE,S78070,LIB_ENT,2025-09-18 07:35:35,7,18,3,ROOM_A1
E102857,Karan Desai,student,CSE,S78070,ROOM_A1,2025-09-19 20:25:00,20,19,4,ROOM_A1
E102857,Karan Desai,student,CSE,S78070,ROOM_A1,2025-09-19 23:06:00,23,19,4,AUD_4
E102857,Karan Desai,student,CSE,S78070,AUD_4,2025-09-22 14:51:00,14,22,0,AUD_5
E101114,Siddharth Singh,student,CIVIL,S78107,GYM,2025-08-31 00:37:29,0,31,6,LAB_305
E101114,Siddharth Singh,student,CIVIL,S78107,LAB_305,2025-09-05 04:01:00,4,5,4,LAB_305
E101114,Siddharth Singh,student,CIVIL,S78107,LAB_305,2025-09-05 06:22:00,6,5,4,LIB_1
E102660,Ishaan Sharma,student,Admin,S78163,LAB_102,2025-09-13 23:10:00,23,13,5,LAB_102
E102660,Ishaan Sharma,student,Admin,S78163,LAB_102,2025-09-14 00:33:00,0,14,6,LIB_ENT
E102660,Ishaan Sharma,student,Admin,S78163,LIB_ENT,2025-09-18 05:44:00,5,18,3,LIB_5
E103222,Siddharth Mehta,student,Chemistry,S78179,LIB_4,2025-09-04 10:29:37,10,4,3,LIB_1
E103222,Siddharth Mehta,student,Chemistry,S78179,LIB_1,2025-09-08 03:17:25,3,8,0,CAF
E103222,Siddharth Mehta,student,Chemistry,S78179,CAF,2025-09-11 12:15:11,12,11,3,LAB_305
E103222,Siddharth Mehta,student,Chemistry,S78179,LAB_305,2025-09-20 05:02:00,5,20,5,LAB_305
E103222,Siddharth Mehta,student,Chemistry,S78179,LAB_305,2025-09-20 07:23:00,7,20,5,LIB_4
E103222,Siddharth Mehta,student,Chemistry,S78179,LIB_4,2025-09-22 18:50:11,18,22,0,ENG
E104478,Priya Desai,student,MECH,S78186,LAB_101,2025-08-30 07:43:00,7,30,5,LAB_101
E104478,Priya Desai,student,MECH,S78186,LAB_101,2025-08-30 10:11:00,10,30,5,HOSTEL_4
E104478,Priya Desai,student,MECH,S78186,HOSTEL_4,2025-09-01 04:54:45,4,1,0,LIB_5
E104478,Priya Desai,student,MECH,S78186,LIB_5,2025-09-14 12:42:00,12,14,6,ENG
E101327,Ishaan Patel,student,MECH,S78219,LAB_102,2025-09-03 00:57:00,0,3,2,LAB_102
E101327,Ishaan Patel,student,MECH,S78219,LAB_102,2025-09-03 03:05:00,3,3,2,CAF
E100702,Neha Patel,student,MECH,S78236,LIB_ENT,2025-08-28 00:52:02,0,28,3,LAB_102
E100702,Neha Patel,student,MECH,S78236,LAB_102,2025-08-28 05:23:00,5,28,3,LAB_102
E100702,Neha Patel,student,MECH,S78236,LAB_102,2025-08-28 08:14:00,8,28,3,ROOM_A1
E100702,Neha Patel,student,MECH,S78236,ROOM_A1,2025-08-30 07:55:00,7,30,5,ROOM_A1
E100702,Neha Patel,student,MECH,S78236,ROOM_A1,2025-08-30 09:50:00,9,30,5,LIB_5
E100702,Neha Patel,student,MECH,S78236,LIB_5,2025-09-04 20:01:41,20,4,3,GYM
E100702,Neha Patel,student,MECH,S78236,GYM,2025-09-13 05:01:35,5,13,5,CAF
E100702,Neha Patel,student,MECH,S78236,CAF,2025-09-16 12:38:00,12,16,1,LIB_5
E100702,Neha Patel,student,MECH,S78236,LIB_5,2025-09-17 12:32:34,12,17,2,AUD_4
E102293,Siddharth Patel,student,ECE,S78238,CAF,2025-09-08 12:48:00,12,8,0,LAB_305
E102293,Siddharth Patel,student,ECE,S78238,LAB_305,2025-09-09 13:59:00,13,9,1,LIB_3
E102293,Siddharth Patel,student,ECE,S78238,LIB_3,2025-09-13 20:55:27,20,13,5,HOSTEL_2
E102293,Siddharth Patel,student,ECE,S78238,HOSTEL_2,2025-09-18 01:11:20,1,18,3,AUD_5
E102293,Siddharth Patel,student,ECE,S78238,AUD_5,2025-09-18 21:42:00,21,18,3,AUD_2
E100912,Karan Sharma,student,Physics,S78251,LIB_2,2025-09-01 09:55:46,9,1,0,LIB_5
E100912,Karan Sharma,student,Physics,S78251,LIB_5,2025-09-05 18:07:48,18,5,4,LIB_5
E100912,Karan Sharma,student,Physics,S78251,LIB_5,2025-09-19 09:09:25,9,19,4,ADMIN_4
E104654,Aarav Sharma,student,Physics,S78254,LIB_2,2025-08-29 01:42:15,1,29,4,LIB_4
E104654,Aarav Sharma,student,Physics,S78254,LIB_4,2025-09-06 00:14:39,0,6,5,GYM
E104654,Aarav Sharma,student,Physics,S78254,GYM,2025-09-11 01:50:15,1,11,3,LAB_305
E104654,Aarav Sharma,student,Physics,S78254,LAB_305,2025-09-11 21:24:00,21,11,3,LAB_305
E104654,Aarav Sharma,student,Physics,S78254,LAB_305,2025-09-11 23:14:00,23,11,3,LAB_305
E104654,Aarav Sharma,student,Physics,S78254,LAB_305,2025-09-17 08:39:49,8,17,2,LAB_305
E101501,Ananya Sharma,student,CSE,S78271,SEM_01,2025-08-30 06:50:00,6,30,5,SEM_01
E101501,Ananya Sharma,student,CSE,S78271,SEM_01,2025-08-30 09:36:00,9,30,5,GYM
E101501,Ananya Sharma,student,CSE,S78271,GYM,2025-09-08 00:13:26,0,8,0,CAF
E101991,Siddharth Malhotra,student,Chemistry,S78274,LAB_102,2025-09-08 00:23:00,0,8,0,LAB_102
E101991,Siddharth Malhotra,student,Chemistry,S78274,LAB_102,2025-09-08 03:13:00,3,8,0,LIB_2
E101991,Siddharth Malhotra,student,Chemistry,S78274,LIB_2,2025-09-10 04:00:45,4,10,2,LIB_ENT
E101991,Siddharth Malhotra,student,Chemistry,S78274,LIB_ENT,2025-09-17 20:56:51,20,17,2,LIB_1
E100844,Priya Gupta,student,ECE,S78306,LAB_101,2025-09-09 20:24:00,20,9,1,LAB_101
